class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Typing,0.4035552442073822,0.3290746808052063,-0.6661128997802734,0.9995545744895935,0.37131237983703613,0.31148838996887207,-0.669334888458252,0.9997765421867371,0.37849605083465576,0.3017749488353729,-0.6691751480102539,0.9996751546859741,0.3871145248413086,0.2903652787208557,-0.6691613793373108,0.9996950626373291,0.38199806213378906,0.3242763578891754,-0.679395854473114,0.9998538494110107,0.37546980381011963,0.3331541419029236,-0.6795927286148071,0.9998109936714172,0.3689923882484436,0.3419950008392334,-0.6795443296432495,0.9998206496238708,0.4089154303073883,0.26606571674346924,-0.5654841065406799,0.9995656609535217,0.3555074632167816,0.3580220937728882,-0.6147117614746094,0.9998100399971008,0.41900646686553955,0.32857534289360046,-0.6139137148857117,0.9932327270507812,0.4003799557685852,0.3590110242366791,-0.6280233860015869,0.9961574673652649,0.4313165545463562,0.2927930951118469,-0.4179767668247223,0.9968183040618896,0.3625912070274353,0.4319181442260742,-0.4639090597629547,0.9989545345306396,0.48596009612083435,0.3202146589756012,-0.2413610965013504,0.1921854168176651,0.38752037286758423,0.5038322806358337,-0.2890312671661377,0.2774277627468109,0.47724875807762146,0.3535654842853546,-0.14234605431556702,0.079984650015831,0.41597986221313477,0.4676687717437744,-0.15633682906627655,0.07721467316150665,0.47623831033706665,0.3584759831428528,-0.13948091864585876,0.06095496565103531,0.42043012380599976,0.46014949679374695,-0.1546245515346527,0.05227108299732208,0.467067688703537,0.35334259271621704,-0.14029043912887573,0.06712313741445541,0.41630661487579346,0.45022690296173096,-0.15843090415000916,0.0578969269990921,0.4653296172618866,0.3547828495502472,-0.13992713391780853,0.06555542349815369,0.4156096577644348,0.44956547021865845,-0.15406855940818787,0.05303381010890007,0.48847174644470215,0.4171716272830963,0.010180391371250153,0.9969866871833801,0.4666442275047302,0.4909229576587677,-0.010055625811219215,0.9979233741760254,0.49332648515701294,0.41248491406440735,0.3561728894710541,0.043714188039302826,0.49377408623695374,0.4638170301914215,0.32186615467071533,0.04437953233718872,0.4919344186782837,0.42943739891052246,0.6631971597671509,0.0942082330584526,0.49486884474754333,0.4695868492126465,0.6215584874153137,0.07033021003007889,0.49191638827323914,0.43724384903907776,0.6961488723754883,0.1325451135635376,0.49535223841667175,0.47279003262519836,0.6535313725471497,0.08971590548753738,0.5109222531318665,0.4347614049911499,0.6962178349494934,0.11636288464069366,0.518636167049408,0.4678817093372345,0.6389711499214172,0.08373241126537323
Typing,0.7860270738601685,0.4238075017929077,-0.13900114595890045,0.9993688464164734,0.7935225963592529,0.39638662338256836,-0.17341209948062897,0.9995855689048767,0.7990924715995789,0.3948500454425812,-0.17338977754116058,0.9995163679122925,0.8056028485298157,0.39299556612968445,-0.17342332005500793,0.9994738698005676,0.7861179113388062,0.3971635699272156,-0.13901042938232422,0.9994863271713257,0.7856401205062866,0.39644891023635864,-0.1390063762664795,0.9994586110115051,0.7854495048522949,0.3954938054084778,-0.13907423615455627,0.9995786547660828,0.8420386910438538,0.3914269208908081,-0.23568056523799896,0.9996258020401001,0.8206402659416199,0.3942565619945526,-0.08157603442668915,0.9997807145118713,0.8053877949714661,0.44444334506988525,-0.15564176440238953,0.9997535347938538,0.7967840433120728,0.44665929675102234,-0.11024505645036697,0.9994526505470276,0.9048128724098206,0.49936485290527344,-0.28651759028434753,0.9990676045417786,0.8581010103225708,0.48081743717193604,0.042584024369716644,0.9989320635795593,0.8224573731422424,0.6625566482543945,-0.2414555549621582,0.9801132678985596,0.8127251863479614,0.6040335893630981,0.140249565243721,0.33687323331832886,0.7100204825401306,0.6371278762817383,-0.1061970591545105,0.9607180953025818,0.7205440998077393,0.6001278758049011,0.10950104147195816,0.432130366563797,0.6724039912223816,0.6417015194892883,-0.11823487281799316,0.9416629672050476,0.6853932738304138,0.6070682406425476,0.09810871630907059,0.5030401349067688,0.6673952341079712,0.6173944473266602,-0.1220955029129982,0.9430217146873474,0.681652307510376,0.5962100028991699,0.07561372965574265,0.4950905442237854,0.6809403300285339,0.6122804284095764,-0.10201707482337952,0.9390386939048767,0.6955134868621826,0.5952595472335815,0.09686730057001114,0.513773500919342,0.9270119667053223,0.8225035667419434,-0.09324493259191513,0.9991922974586487,0.9012913107872009,0.7681730389595032,0.09359118342399597,0.9981340765953064,0.7350794076919556,0.9055502414703369,-0.1313602477312088,0.884535551071167,0.7148521542549133,0.7747330069541931,0.2266412228345871,0.1331312656402588,0.8262225389480591,0.9444506168365479,0.055377230048179626,0.4231138527393341,0.7944790720939636,0.8795667290687561,0.2768276631832123,0.030375370755791664,0.8555415868759155,0.940290093421936,0.08089856803417206,0.6493465304374695,0.8275028467178345,0.8906503319740295,0.28138184547424316,0.08988512307405472,0.8070147037506104,0.9921918511390686,0.18286600708961487,0.43274304270744324,0.7700356841087341,0.9393637180328369,0.3409118950366974,0.05241554230451584
Typing,0.2948887348175049,0.3855057954788208,-0.40560996532440186,0.9999839067459106,0.26932042837142944,0.37050580978393555,-0.3771725296974182,0.9999734163284302,0.26915663480758667,0.3634914755821228,-0.3774334788322449,0.9999574422836304,0.26853322982788086,0.3569284677505493,-0.3777633011341095,0.9999654293060303,0.2634736895561218,0.39929914474487305,-0.40905213356018066,0.9999687671661377,0.25903967022895813,0.414645791053772,-0.4090343117713928,0.9999517202377319,0.25396013259887695,0.4324802756309509,-0.40890154242515564,0.9999607801437378,0.2626260817050934,0.37167349457740784,-0.18850496411323547,0.9999605417251587,0.242573082447052,0.48750001192092896,-0.33330488204956055,0.9999805688858032,0.31533554196357727,0.39186590909957886,-0.3269910216331482,0.9999945163726807,0.30987221002578735,0.4231089949607849,-0.36823326349258423,0.9999979734420776,0.35387563705444336,0.37770622968673706,-0.03192397579550743,0.9999943971633911,0.3471604585647583,0.6657727360725403,-0.3210393190383911,0.999976634979248,0.5276614427566528,0.37437841296195984,0.05015666037797928,0.9538024067878723,0.5756054520606995,0.692900538444519,-0.33094289898872375,0.997947633266449,0.6373327970504761,0.2908615469932556,-0.16110850870609283,0.9774953722953796,0.6760175824165344,0.46414557099342346,-0.38498052954673767,0.992953360080719,0.6912762522697449,0.24114231765270233,-0.22940637171268463,0.9600574970245361,0.7205429673194885,0.4169968366622925,-0.44700345396995544,0.9828197956085205,0.6912359595298767,0.25063008069992065,-0.27058643102645874,0.9636340737342834,0.705888569355011,0.3747289180755615,-0.44582945108413696,0.9848902821540833,0.6748709082603455,0.2727455794811249,-0.18544550240039825,0.9624573588371277,0.6820409297943115,0.3904626965522766,-0.38178205490112305,0.9843460917472839,0.6352951526641846,0.4781832993030548,0.1114317998290062,0.9992355108261108,0.6540884375572205,0.6450837850570679,-0.11125162988901138,0.9982470273971558,0.7607998847961426,0.192734032869339,0.07044949382543564,0.3901017904281616,0.787950873374939,0.30866551399230957,-0.18373006582260132,0.5589662194252014,0.9247124791145325,0.19904157519340515,0.2157191038131714,0.09099454432725906,0.9219753742218018,0.2400919646024704,0.12645353376865387,0.14658357203006744,0.9424943327903748,0.2435770183801651,0.2286333590745926,0.18318071961402893,0.9268050193786621,0.2711125910282135,0.16802462935447693,0.2446412593126297,1.0221800804138184,0.08406320214271545,0.17932848632335663,0.08498112112283707,1.0206143856048584,0.12088274955749512,0.1719779074192047,0.15229816734790802
Typing,0.08735032379627228,0.5678017139434814,-0.3660753667354584,0.9985376596450806,0.08939236402511597,0.5656144618988037,-0.39400649070739746,0.9990474581718445,0.09083329141139984,0.5686405897140503,-0.3939623534679413,0.9990435242652893,0.09229308366775513,0.5717202425003052,-0.3940296173095703,0.9989000558853149,0.08766642212867737,0.5560596585273743,-0.38786619901657104,0.9987738728523254,0.08778214454650879,0.5528031587600708,-0.38804376125335693,0.9989207983016968,0.08788320422172546,0.5494472980499268,-0.3881533443927765,0.9990624785423279,0.10309460759162903,0.5811178088188171,-0.416677862405777,0.9990713596343994,0.09840497374534607,0.5484172105789185,-0.39335691928863525,0.9992268085479736,0.09561946988105774,0.5812406539916992,-0.3619592785835266,0.999127209186554,0.09352439641952515,0.5714496374130249,-0.3555069863796234,0.9992609620094299,0.1456325352191925,0.6302981972694397,-0.34067222476005554,0.9994074106216431,0.12925942242145538,0.549537718296051,-0.29776185750961304,0.9996117949485779,0.23312906920909882,0.6539051532745361,-0.18307499587535858,0.35583561658859253,0.1996481716632843,0.5387331247329712,-0.11482095718383789,0.17218099534511566,0.2384234219789505,0.683309018611908,-0.048399969935417175,0.36211374402046204,0.18709473311901093,0.5539707541465759,0.029761118814349174,0.2422236204147339,0.24165339767932892,0.6968749165534973,-0.04866477847099304,0.447652667760849,0.18617895245552063,0.5478376150131226,0.03869602084159851,0.3685205280780792,0.2384064644575119,0.6895655393600464,-0.0656251534819603,0.46854570508003235,0.18310463428497314,0.5577800869941711,0.01966807432472706,0.39539533853530884,0.23559214174747467,0.6821425557136536,-0.05063312500715256,0.4127212464809418,0.1830190122127533,0.5619118213653564,0.027264678850769997,0.3507929742336273,0.25404274463653564,0.6392777562141418,-0.015006626024842262,0.9971053004264832,0.2472049593925476,0.6072350740432739,0.014965023845434189,0.9960147142410278,0.1932423710823059,0.6095340251922607,0.21370936930179596,0.05270610377192497,0.19927524030208588,0.5794244408607483,0.22492298483848572,0.0252340380102396,0.20262044668197632,0.6171802878379822,0.5257666707038879,0.07157402485609055,0.19527076184749603,0.5874525904655457,0.5382990837097168,0.03365197777748108,0.20919018983840942,0.6189180612564087,0.5601110458374023,0.09233265370130539,0.19932213425636292,0.5874485373497009,0.5729441046714783,0.050431203097105026,0.18113760650157928,0.6167227029800415,0.5770089626312256,0.036042261868715286,0.1738934963941574,0.5913274884223938,0.5995492339134216,0.018152732402086258
Typing,0.7913572192192078,0.308041512966156,-0.5102818012237549,0.9999843835830688,0.8240355849266052,0.2968863844871521,-0.5228371620178223,0.9999810457229614,0.8336870670318604,0.3044879734516144,-0.5226827263832092,0.9999754428863525,0.8424742817878723,0.3113477826118469,-0.5227252840995789,0.9999822378158569,0.8062183856964111,0.2779386043548584,-0.49668455123901367,0.9999701976776123,0.8035937547683716,0.27269160747528076,-0.4967772662639618,0.9999536275863647,0.8012287616729736,0.26756277680397034,-0.49679651856422424,0.9999688863754272,0.8639640808105469,0.332281231880188,-0.4697469174861908,0.9999583959579468,0.818457305431366,0.27415984869003296,-0.35891032218933105,0.9999526739120483,0.7932467460632324,0.3449538052082062,-0.47997021675109863,0.9999785423278809,0.7774387001991272,0.32598304748535156,-0.44761157035827637,0.9999586343765259,0.8504130840301514,0.4668012857437134,-0.44954538345336914,0.9995456337928772,0.7894176244735718,0.3441671133041382,-0.181365966796875,0.99955815076828,0.698553740978241,0.5870904922485352,-0.4407059848308563,0.993884265422821,0.680310070514679,0.44181859493255615,-0.14584016799926758,0.5001139640808105,0.5005673170089722,0.6055127382278442,-0.40309351682662964,0.9766966104507446,0.6119436621665955,0.4697997570037842,-0.30664703249931335,0.5863140821456909,0.44131848216056824,0.6225019693374634,-0.4465722143650055,0.946428656578064,0.586679220199585,0.4756476581096649,-0.3576206564903259,0.5750032067298889,0.4419636130332947,0.592768132686615,-0.45236366987228394,0.9522075653076172,0.5942391753196716,0.4729306697845459,-0.37637215852737427,0.5831536650657654,0.4626729488372803,0.5838723182678223,-0.4034763276576996,0.9458330273628235,0.6060731410980225,0.4826980233192444,-0.32022127509117126,0.6065170168876648,0.7408745884895325,0.6618325710296631,-0.0831633135676384,0.9997536540031433,0.709577202796936,0.5886062383651733,0.08281946927309036,0.9992602467536926,0.590592086315155,0.5749560594558716,-0.01917400024831295,0.8298859000205994,0.5788751840591431,0.6141785383224487,0.1784399002790451,0.5163012146949768,0.5336527228355408,0.7560627460479736,0.08025713264942169,0.8240275382995605,0.5797439217567444,0.8090257048606873,0.28330516815185547,0.35651564598083496,0.5397152900695801,0.7984100580215454,0.09282825142145157,0.7368527054786682,0.5986523628234863,0.8459612131118774,0.29649215936660767,0.2925623953342438,0.431745707988739,0.7725108861923218,0.09383167326450348,0.7608597278594971,0.5115311145782471,0.8621648550033569,0.31234869360923767,0.3237890601158142
Typing,0.6758556365966797,0.3943123519420624,-0.8793850541114807,0.9996016621589661,0.7118880748748779,0.36212560534477234,-0.925701916217804,0.9995001554489136,0.7288432717323303,0.36525222659111023,-0.925402820110321,0.9996004700660706,0.7492026686668396,0.36971914768218994,-0.9256646633148193,0.9995135068893433,0.6855165958404541,0.3480158746242523,-0.8618761301040649,0.99952232837677,0.6820567846298218,0.3412375748157501,-0.8622404932975769,0.9996134638786316,0.6790276169776917,0.33412468433380127,-0.8627377152442932,0.9996024966239929,0.8077545166015625,0.3703467845916748,-0.9060011506080627,0.9995926022529602,0.7162675857543945,0.33322250843048096,-0.6355474591255188,0.9997046589851379,0.7118332386016846,0.4331735670566559,-0.8531997799873352,0.9994637370109558,0.6760565638542175,0.41936561465263367,-0.777584969997406,0.9996768236160278,0.9368184208869934,0.5251306295394897,-0.9171144366264343,0.9899975657463074,0.6879854202270508,0.4274002015590668,-0.30544090270996094,0.9996101260185242,0.9165810346603394,0.815153181552887,-0.8202013969421387,0.780998945236206,0.5982300043106079,0.6317894458770752,-0.5172173976898193,0.5874147415161133,0.7999407052993774,0.8000144958496094,-0.5326342582702637,0.3057002127170563,0.6212321519851685,0.6454286575317383,-1.0653388500213623,0.6437152624130249,0.72572261095047,0.7879005074501038,-0.5864669680595398,0.2613329291343689,0.6227432489395142,0.6842496991157532,-1.1183645725250244,0.5604307651519775,0.7112942934036255,0.7498513460159302,-0.5683924555778503,0.3120132088661194,0.6382570862770081,0.649186909198761,-1.1475180387496948,0.5894440412521362,0.7265592813491821,0.7408621311187744,-0.5158035159111023,0.27568942308425903,0.6451087594032288,0.6390101313591003,-1.0881372690200806,0.576767086982727,1.1658474206924438,0.7469002604484558,-0.19216999411582947,0.4610585570335388,1.0055898427963257,0.7715853452682495,0.19204407930374146,0.8382556438446045,1.2386561632156372,0.9883921146392822,-0.2749803066253662,0.6901931762695312,1.067899227142334,1.0032272338867188,0.15685994923114777,0.570568859577179,1.4646754264831543,1.2084406614303589,0.07374408841133118,0.23147648572921753,1.3510887622833252,1.2321386337280273,0.48046553134918213,0.31460365653038025,1.5080702304840088,1.2224559783935547,0.10106303542852402,0.2036314606666565,1.3911627531051636,1.2459135055541992,0.5096238255500793,0.283300518989563,1.4775662422180176,1.318969964981079,-0.07279447466135025,0.09410970658063889,1.4081223011016846,1.3490769863128662,0.38570478558540344,0.14506734907627106
Typing,0.5535955429077148,0.24342654645442963,-0.6673660278320312,0.9997770190238953,0.5657157301902771,0.1974855661392212,-0.6807349920272827,0.9998013377189636,0.5795321464538574,0.1909741759300232,-0.6807079315185547,0.9998030066490173,0.5932405591011047,0.18438822031021118,-0.6809694766998291,0.9998641014099121,0.5416305065155029,0.206573486328125,-0.6345704197883606,0.9996836185455322,0.5362082719802856,0.20820742845535278,-0.6346578001976013,0.9995610117912292,0.5306065678596497,0.21043884754180908,-0.6349201202392578,0.9995827078819275,0.6240241527557373,0.1877010464668274,-0.6318225264549255,0.9999268054962158,0.5490766763687134,0.22079282999038696,-0.4232757091522217,0.9996541738510132,0.5886517763137817,0.27881860733032227,-0.640040397644043,0.9999587535858154,0.5593279600143433,0.2891600728034973,-0.5795809626579285,0.9998656511306763,0.7672421932220459,0.38516753911972046,-0.6164255142211914,0.9993109703063965,0.5744786858558655,0.3730888366699219,-0.1873006969690323,0.9981220364570618,0.8958476781845093,0.7380528450012207,-0.6373549103736877,0.9940701127052307,0.4815336763858795,0.5973572731018066,-0.03162923455238342,0.7708345651626587,0.7451585531234741,0.9233660697937012,-0.7127810716629028,0.9777318835258484,0.3490315079689026,0.6767421960830688,-0.13689756393432617,0.8692741990089417,0.7094610929489136,0.9638838768005371,-0.7634254693984985,0.9465538263320923,0.2868051826953888,0.679097592830658,-0.141210675239563,0.8206621408462524,0.6895468235015869,0.9149777889251709,-0.7636426091194153,0.9510216116905212,0.29164549708366394,0.6860835552215576,-0.19881142675876617,0.8424714803695679,0.6985679864883423,0.8969653248786926,-0.707497775554657,0.9438421726226807,0.3124595284461975,0.6970949769020081,-0.16667303442955017,0.844538688659668,0.7766276001930237,0.8582565784454346,-0.10969105362892151,0.9567679166793823,0.676235020160675,0.8080319166183472,0.10998891294002533,0.9557561874389648,0.7003455758094788,1.0880589485168457,-0.4368094205856323,0.5960062742233276,0.5377376079559326,0.9414244890213013,-0.008692511357367039,0.6891610622406006,0.6348352432250977,1.2087482213974,0.14209549129009247,0.09182889014482498,0.6669987440109253,1.1431548595428467,0.3139764964580536,0.16764621436595917,0.6419578790664673,1.2142773866653442,0.20045387744903564,0.14835307002067566,0.7023208141326904,1.1579943895339966,0.3501608669757843,0.2397424876689911,0.5719073414802551,1.3031320571899414,0.1630815863609314,0.06618346273899078,0.6330223083496094,1.2846128940582275,0.31865131855010986,0.11079277098178864
Typing,0.6497550010681152,0.38939422369003296,-0.4211258292198181,0.9998452663421631,0.6819709539413452,0.33159691095352173,-0.4355555474758148,0.9997217059135437,0.701449990272522,0.32495352625846863,-0.4353882074356079,0.9997758269309998,0.7192327976226807,0.3200511932373047,-0.4357403814792633,0.9997695088386536,0.6342563629150391,0.3491896688938141,-0.3583938181400299,0.9997428059577942,0.6199327111244202,0.3542860746383667,-0.3578422963619232,0.9997181296348572,0.606150209903717,0.3588007092475891,-0.35856297612190247,0.9996974468231201,0.7759314775466919,0.33068448305130005,-0.2766319215297699,0.9999140501022339,0.6269751787185669,0.37984198331832886,0.06832269579172134,0.9997896552085876,0.7089837789535522,0.42822593450546265,-0.34847748279571533,0.9997884631156921,0.6438911557197571,0.44490718841552734,-0.25280529260635376,0.9996920824050903,0.9575750827789307,0.4778023660182953,-0.45159921050071716,0.9994165897369385,0.6780295372009277,0.5595219731330872,0.43286335468292236,0.9997789263725281,0.9925798773765564,0.862082839012146,-0.7688848972320557,0.9715741276741028,0.542614221572876,0.7400815486907959,-0.20848117768764496,0.8170917630195618,0.6925262212753296,0.8198595643043518,-0.6297950148582458,0.8566456437110901,0.5489217638969421,0.5979969501495361,-1.080190896987915,0.7821264863014221,0.6082296967506409,0.8496034145355225,-0.6916552186012268,0.715180516242981,0.5191220045089722,0.5779659152030945,-1.2169185876846313,0.6260428428649902,0.5804526805877686,0.7863566875457764,-0.6023567914962769,0.7469468712806702,0.5513696670532227,0.567297101020813,-1.1169188022613525,0.6138066053390503,0.6109720468521118,0.7693482041358948,-0.58573979139328,0.7147399187088013,0.584623396396637,0.576603889465332,-1.0843318700790405,0.6552429795265198,1.2260115146636963,1.020208716392517,-0.2638323903083801,0.2829976975917816,0.9675418138504028,1.0940666198730469,0.26738330721855164,0.5374362468719482,1.2862666845321655,1.516139030456543,-0.3667515814304352,0.030489567667245865,1.0073703527450562,1.5785551071166992,0.01818678341805935,0.01573380082845688,1.3985973596572876,1.9492154121398926,-0.03867117688059807,0.00032543425913900137,1.18911612033844,2.0276594161987305,0.17171913385391235,0.00019915254961233586,1.4516754150390625,2.001581907272339,-0.02530786581337452,0.0006818283582106233,1.2320040464401245,2.0908751487731934,0.1672975867986679,0.00023585410963278264,1.3219281435012817,2.1290700435638428,-0.5016564130783081,0.00038014358142390847,1.175575613975525,2.1901488304138184,-0.2993071675300598,0.00017094366194214672
Typing,0.6583119630813599,0.3375016748905182,-0.4547117054462433,0.9994878768920898,0.6797571182250977,0.3196409046649933,-0.4437742829322815,0.9996342658996582,0.6897754669189453,0.32653582096099854,-0.4436981976032257,0.9995179176330566,0.7006769180297852,0.33581772446632385,-0.4437076449394226,0.9995941519737244,0.6625088453292847,0.3100893199443817,-0.4299839735031128,0.9993460774421692,0.6579241752624512,0.3081425726413727,-0.4300358295440674,0.9990369081497192,0.6530117988586426,0.3063182532787323,-0.4299244284629822,0.9991133809089661,0.7180339097976685,0.3721522390842438,-0.33936071395874023,0.9994016885757446,0.6501228213310242,0.3276840150356293,-0.2748846709728241,0.9976550340652466,0.6683974862098694,0.3827088177204132,-0.4123743176460266,0.9970654845237732,0.6461592316627502,0.36579224467277527,-0.39355993270874023,0.9929828643798828,0.72102952003479,0.4821217358112335,-0.30245429277420044,0.9969674944877625,0.6152911186218262,0.4250887930393219,-0.1702473908662796,0.9935936331748962,0.7295902371406555,0.5476536154747009,-0.47637948393821716,0.8470388054847717,0.57588791847229,0.3749912977218628,-0.3345949351787567,0.8107824921607971,0.7158025503158569,0.49277931451797485,-0.6252341270446777,0.49361199140548706,0.6214609146118164,0.29066991806030273,-0.5570626854896545,0.7387741804122925,0.7156638503074646,0.48724299669265747,-0.6690636277198792,0.38021957874298096,0.6282602548599243,0.2675352990627289,-0.6063385605812073,0.6157863140106201,0.7115123867988586,0.47389593720436096,-0.6555909514427185,0.3583287000656128,0.6365867257118225,0.27034130692481995,-0.5940423607826233,0.5736298561096191,0.7076587080955505,0.4815160036087036,-0.6246658563613892,0.36342746019363403,0.636050820350647,0.2871764302253723,-0.5614220499992371,0.5657038688659668,0.6527311205863953,0.7157077789306641,-0.05881582200527191,0.9997369647026062,0.5916656255722046,0.6726603507995605,0.0589015930891037,0.9995402097702026,0.6273658871650696,0.7105281949043274,-0.14952854812145233,0.7763444185256958,0.5461663603782654,0.7096493244171143,0.059739191085100174,0.48590028285980225,0.5549684762954712,0.8462823629379272,0.01163780502974987,0.7592282891273499,0.5047011971473694,0.8270460367202759,0.19152481853961945,0.5647373199462891,0.5448703765869141,0.8806438446044922,0.024713031947612762,0.7634379267692566,0.5076417922973633,0.8652965426445007,0.20035068690776825,0.5786819458007812,0.5095643997192383,0.8735259175300598,-0.040955740958452225,0.7365567684173584,0.4568376839160919,0.8490840792655945,0.13732904195785522,0.6087744832038879
Typing,0.5338408946990967,0.23632527887821198,-0.03172936290502548,0.9991724491119385,0.5426163077354431,0.1954098343849182,-0.08256621658802032,0.9990718364715576,0.5469390153884888,0.19311273097991943,-0.08255136758089066,0.9991940855979919,0.5516558885574341,0.1906530261039734,-0.08266805857419968,0.9992372989654541,0.5396252274513245,0.19549685716629028,-0.016207121312618256,0.9990542531013489,0.5416340231895447,0.19318896532058716,-0.016221540048718452,0.9991316199302673,0.5439306497573853,0.19074857234954834,-0.0164848193526268,0.9993597865104675,0.5912191271781921,0.19203215837478638,-0.20346271991729736,0.9992843270301819,0.5825185775756836,0.19307416677474976,0.0930691510438919,0.9996157884597778,0.5565972924232483,0.2713402509689331,-0.06871167570352554,0.999495267868042,0.5518975257873535,0.2682347297668457,0.01738782413303852,0.9989481568336487,0.7159562110900879,0.3803054690361023,-0.33704864978790283,0.9958595633506775,0.6521314978599548,0.36981868743896484,0.28514325618743896,0.9970445036888123,0.6751440167427063,0.7129530906677246,-0.3017393946647644,0.7786136269569397,0.6181890964508057,0.5642058849334717,0.4364970028400421,0.16985152661800385,0.5666658878326416,0.8185938596725464,-0.11251375824213028,0.6297932267189026,0.5109109878540039,0.5207175612449646,0.4312271773815155,0.1454390287399292,0.5427219867706299,0.8496799468994141,-0.1241084411740303,0.5958840847015381,0.48551613092422485,0.5578657388687134,0.4378528296947479,0.14375561475753784,0.532831072807312,0.8399926424026489,-0.13084746897220612,0.6121659278869629,0.47096195816993713,0.5415846705436707,0.40890204906463623,0.14463652670383453,0.5338432788848877,0.8262761831283569,-0.10716632008552551,0.6135755181312561,0.4846111536026001,0.5489355325698853,0.41431739926338196,0.1525757759809494,0.7985678911209106,0.8218657970428467,-0.17798271775245667,0.9747310876846313,0.731665849685669,0.804050624370575,0.17853926122188568,0.9861352443695068,0.47609299421310425,0.8960835933685303,-0.32323896884918213,0.7790935635566711,0.47848328948020935,0.8869536519050598,0.16110649704933167,0.5876451134681702,0.5214351415634155,1.1233258247375488,0.03695312887430191,0.2973325252532959,0.5691099166870117,1.16012442111969,0.22133740782737732,0.16822651028633118,0.5605527758598328,1.1472055912017822,0.07919855415821075,0.3545495867729187,0.6080772280693054,1.1872506141662598,0.22693000733852386,0.23693178594112396,0.43601539731025696,1.239851474761963,0.13692204654216766,0.2889820635318756,0.518307089805603,1.2953554391860962,0.22085769474506378,0.17624598741531372
Typing,0.6867729425430298,0.21525973081588745,-0.1642409861087799,0.9999872446060181,0.7083349823951721,0.19217175245285034,-0.15016832947731018,0.9999798536300659,0.7179586291313171,0.19592690467834473,-0.15013866126537323,0.9999736547470093,0.727115273475647,0.19990640878677368,-0.15022961795330048,0.999980092048645,0.6825640201568604,0.18165767192840576,-0.13327684998512268,0.9999836683273315,0.6739717721939087,0.1784161925315857,-0.13334864377975464,0.9999786615371704,0.6658835411071777,0.17508554458618164,-0.13349264860153198,0.9999842643737793,0.7511070370674133,0.2186666578054428,-0.052231043577194214,0.9999701976776123,0.6601821184158325,0.1865321397781372,0.022762605920433998,0.9999829530715942,0.6994478106498718,0.2631991505622864,-0.12651392817497253,0.9999868869781494,0.6694866418838501,0.24621568620204926,-0.10484704375267029,0.9999780654907227,0.7932441234588623,0.3368949890136719,-0.16136692464351654,0.9999037981033325,0.62937992811203,0.34301382303237915,0.16951538622379303,0.9994971752166748,0.7562171816825867,0.6063663959503174,-0.2401561141014099,0.9864246845245361,0.5745827555656433,0.514574408531189,0.1098611131310463,0.3587924540042877,0.5492961406707764,0.6255310773849487,-0.2531919479370117,0.9365671277046204,0.4999023675918579,0.5665786862373352,-0.15134042501449585,0.3183768689632416,0.4976440668106079,0.6653755903244019,-0.29034262895584106,0.8698288202285767,0.4674990177154541,0.6059309840202332,-0.21256393194198608,0.3222610354423523,0.48399269580841064,0.6209511756896973,-0.28373974561691284,0.8780410289764404,0.47916579246520996,0.5814351439476013,-0.23773549497127533,0.33044832944869995,0.5006259679794312,0.6125304102897644,-0.246005579829216,0.8844488263130188,0.49829092621803284,0.5740959048271179,-0.1726880669593811,0.3649161458015442,0.7475926280021667,0.7151387929916382,-0.12982380390167236,0.9993422627449036,0.6612136363983154,0.6849199533462524,0.12952609360218048,0.9989041090011597,0.5018887519836426,0.6085143089294434,-0.15321864187717438,0.6209415197372437,0.45934611558914185,0.6410166025161743,0.15541043877601624,0.18205960094928741,0.4358174204826355,0.8191894292831421,-0.0972658321261406,0.21497085690498352,0.4134606122970581,0.8155314326286316,0.05906401202082634,0.07144681364297867,0.4589369297027588,0.8623749017715454,-0.08128806948661804,0.2470816820859909,0.42972278594970703,0.8488941788673401,0.05079217255115509,0.11094694584608078,0.3157463073730469,0.8707860112190247,-0.07201215624809265,0.2367960512638092,0.3351075351238251,0.8758081197738647,0.015278133563697338,0.08728139847517014
